FullName	Population
Z012E0197:62P7LAAXX:5:250028172	B73 x Ki11
Z012E0198:62P7LAAXX:5:250028177	B73 x Ki11
Z012E0199:62P7LAAXX:5:250028189	B73 x Ki11
Z012E0200:62P7LAAXX:5:250028201	B73 x Ki11
Z012E0231:62P7LAAXX:5:250028213	B73 x Ki11
Z012E0260:633Y5AAXX:6:250028772	B73 x Ki11
Z012E0278:633Y5AAXX:6:250028780	B73 x Ki11
Z013E0001:628DJAAXX:7:250024528	B73 x Ki3
Z013E0002:628DJAAXX:7:250024540	B73 x Ki3
Z013E0003:628NJAAXX:4:250024659	B73 x Ki3
Z013E0004:628NJAAXX:3:250024579	B73 x Ki3
Z013E0005:628NJAAXX:3:250024591	B73 x Ki3
Z013E0006:628NJAAXX:4:250024671	B73 x Ki3
Z013E0007:628NJAAXX:3:250024615	B73 x Ki3
Z013E0009:628DJAAXX:7:250024517	B73 x Ki3
Z013E0010:628DJAAXX:7:250024529	B73 x Ki3
Z013E0011:628DJAAXX:7:250024541	B73 x Ki3
Z013E0011:D260TACXX:5:250179052	B73 x Ki3
Z013E0012:628DJAAXX:7:250024553	B73 x Ki3
Z013E0013:628NJAAXX:3:250024580	B73 x Ki3
Z013E0014:628NJAAXX:3:250024592	B73 x Ki3
Z013E0015:628NJAAXX:3:250024604	B73 x Ki3
Z013E0016:628NJAAXX:3:250024616	B73 x Ki3
Z013E0017:628DJAAXX:7:250024518	B73 x Ki3
Z013E0017:D260TACXX:5:250179053	B73 x Ki3
Z013E0018:628DJAAXX:7:250024530	B73 x Ki3
Z013E0019:628DJAAXX:7:250024542	B73 x Ki3
Z013E0020:628DJAAXX:7:250024554	B73 x Ki3
Z013E0021:628NJAAXX:3:250024581	B73 x Ki3
Z013E0022:628NJAAXX:3:250024593	B73 x Ki3
Z013E0023:628NJAAXX:3:250024605	B73 x Ki3
Z013E0024:628NJAAXX:3:250024617	B73 x Ki3
Z013E0025:628DJAAXX:7:250024519	B73 x Ki3
Z013E0026:628DJAAXX:7:250024531	B73 x Ki3
Z013E0027:628DJAAXX:7:250024543	B73 x Ki3
Z013E0028:628DJAAXX:7:250024555	B73 x Ki3
Z013E0029:628NJAAXX:3:250024582	B73 x Ki3
Z013E0030:628NJAAXX:3:250024594	B73 x Ki3
Z013E0031:628NJAAXX:3:250024606	B73 x Ki3
Z013E0032:628NJAAXX:3:250024618	B73 x Ki3
Z013E0032:D260TACXX:5:250179054	B73 x Ki3
Z013E0033:628DJAAXX:7:250024520	B73 x Ki3
Z013E0034:628DJAAXX:7:250024532	B73 x Ki3
Z013E0035:628DJAAXX:7:250024544	B73 x Ki3
Z013E0036:628DJAAXX:7:250024556	B73 x Ki3
Z013E0037:628NJAAXX:3:250024583	B73 x Ki3
Z013E0038:628NJAAXX:3:250024595	B73 x Ki3
Z013E0039:628NJAAXX:3:250024607	B73 x Ki3
Z013E0040:628NJAAXX:3:250024619	B73 x Ki3
Z013E0042:628DJAAXX:7:250024521	B73 x Ki3
Z013E0043:628DJAAXX:7:250024533	B73 x Ki3
Z013E0044:628DJAAXX:7:250024545	B73 x Ki3
Z013E0045:628DJAAXX:7:250024557	B73 x Ki3
Z013E0046:628NJAAXX:3:250024584	B73 x Ki3
Z013E0047:628NJAAXX:3:250024596	B73 x Ki3
Z013E0049:628NJAAXX:3:250024608	B73 x Ki3
Z013E0050:628NJAAXX:3:250024620	B73 x Ki3
Z013E0051:628DJAAXX:7:250024522	B73 x Ki3
Z013E0052:628DJAAXX:7:250024534	B73 x Ki3
Z013E0053:628DJAAXX:7:250024546	B73 x Ki3
Z013E0054:628DJAAXX:7:250024558	B73 x Ki3
Z013E0055:628NJAAXX:3:250024585	B73 x Ki3
Z013E0056:628NJAAXX:3:250024597	B73 x Ki3
Z013E0057:628NJAAXX:3:250024609	B73 x Ki3
Z013E0058:628NJAAXX:3:250024621	B73 x Ki3
Z013E0059:628DJAAXX:7:250024523	B73 x Ki3
Z013E0060:628DJAAXX:7:250024535	B73 x Ki3
Z013E0061:628DJAAXX:7:250024547	B73 x Ki3
Z013E0062:628DJAAXX:7:250024559	B73 x Ki3
Z013E0063:628NJAAXX:3:250024586	B73 x Ki3
Z013E0065:628NJAAXX:3:250024598	B73 x Ki3
Z013E0066:628NJAAXX:3:250024610	B73 x Ki3
Z013E0067:628NJAAXX:3:250024622	B73 x Ki3
Z013E0068:628DJAAXX:7:250024524	B73 x Ki3
Z013E0069:628DJAAXX:7:250024536	B73 x Ki3
Z013E0071:628DJAAXX:7:250024548	B73 x Ki3
Z013E0072:628DJAAXX:7:250024560	B73 x Ki3
Z013E0073:628NJAAXX:3:250024587	B73 x Ki3
Z013E0074:628NJAAXX:3:250024599	B73 x Ki3
Z013E0075:628NJAAXX:3:250024611	B73 x Ki3
Z013E0076:628NJAAXX:3:250024623	B73 x Ki3
Z013E0077:628DJAAXX:7:250024525	B73 x Ki3
Z013E0078:628DJAAXX:7:250024537	B73 x Ki3
Z013E0079:628DJAAXX:7:250024549	B73 x Ki3
Z013E0080:628DJAAXX:7:250024561	B73 x Ki3
Z013E0080:D260TACXX:5:250179055	B73 x Ki3
Z013E0081:628NJAAXX:3:250024588	B73 x Ki3
Z013E0082:628NJAAXX:3:250024600	B73 x Ki3
Z013E0083:628NJAAXX:3:250024612	B73 x Ki3
Z013E0084:628NJAAXX:3:250024624	B73 x Ki3
Z013E0085:628DJAAXX:7:250024526	B73 x Ki3
Z013E0086:628DJAAXX:7:250024538	B73 x Ki3
Z013E0087:628DJAAXX:7:250024550	B73 x Ki3
Z013E0088:628DJAAXX:7:250024562	B73 x Ki3
Z013E0089:628NJAAXX:3:250024589	B73 x Ki3
Z013E0090:628NJAAXX:3:250024601	B73 x Ki3
Z013E0091:628NJAAXX:3:250024613	B73 x Ki3
Z013E0092:628NJAAXX:3:250024625	B73 x Ki3
Z013E0093:628DJAAXX:7:250024539	B73 x Ki3
Z013E0094:628DJAAXX:7:250024551	B73 x Ki3
Z013E0095:628DJAAXX:7:250024563	B73 x Ki3
Z013E0096:628NJAAXX:4:250024683	B73 x Ki3
Z013E0097:628NJAAXX:3:250024602	B73 x Ki3
Z013E0098:628NJAAXX:3:250024614	B73 x Ki3
Z013E0099:628NJAAXX:3:250024626	B73 x Ki3
Z013E0100:627C3AAXX:3:250028544	B73 x Ki3
Z013E0101:627C3AAXX:4:250028656	B73 x Ki3
Z013E0102:627C3AAXX:4:250028666	B73 x Ki3
Z013E0103:627C3AAXX:4:250028688	B73 x Ki3
Z013E0104:628NJAAXX:5:250024717	B73 x Ki3
Z013E0105:628NJAAXX:5:250024729	B73 x Ki3
Z013E0106:628NJAAXX:5:250024741	B73 x Ki3
Z013E0107:627C3AAXX:4:250028700	B73 x Ki3
Z013E0107:D260TACXX:5:250179056	B73 x Ki3
Z013E0108:628NJAAXX:4:250024655	B73 x Ki3
Z013E0108:D260TACXX:5:250179057	B73 x Ki3
Z013E0109:628NJAAXX:4:250024667	B73 x Ki3
Z013E0110:628NJAAXX:4:250024679	B73 x Ki3
Z013E0111:628NJAAXX:5:250024706	B73 x Ki3
Z013E0111:D260TACXX:5:250179058	B73 x Ki3
Z013E0112:628NJAAXX:5:250024718	B73 x Ki3
Z013E0113:628NJAAXX:5:250024730	B73 x Ki3
Z013E0114:628NJAAXX:5:250024742	B73 x Ki3
Z013E0115:627C3AAXX:4:250028712	B73 x Ki3
Z013E0116:628NJAAXX:4:250024656	B73 x Ki3
Z013E0117:628NJAAXX:4:250024668	B73 x Ki3
Z013E0118:628NJAAXX:4:250024680	B73 x Ki3
Z013E0119:628NJAAXX:5:250024707	B73 x Ki3
Z013E0120:627C3AAXX:3:250028566	B73 x Ki3
Z013E0122:628NJAAXX:5:250024731	B73 x Ki3
Z013E0123:628NJAAXX:5:250024743	B73 x Ki3
Z013E0124:628NJAAXX:4:250024645	B73 x Ki3
Z013E0125:628NJAAXX:4:250024657	B73 x Ki3
Z013E0126:628NJAAXX:4:250024669	B73 x Ki3
Z013E0127:628NJAAXX:4:250024681	B73 x Ki3
Z013E0128:628NJAAXX:5:250024708	B73 x Ki3
Z013E0129:628NJAAXX:5:250024720	B73 x Ki3
Z013E0130:628NJAAXX:5:250024732	B73 x Ki3
Z013E0131:628NJAAXX:5:250024744	B73 x Ki3
Z013E0132:628NJAAXX:4:250024646	B73 x Ki3
Z013E0133:628NJAAXX:4:250024658	B73 x Ki3
Z013E0134:628NJAAXX:4:250024670	B73 x Ki3
Z013E0204:633Y5AAXX:6:250028807	B73 x Ki3
Z013E0207:633Y5AAXX:6:250028812	B73 x Ki3
Z013E0208:628NJAAXX:4:250024682	B73 x Ki3
Z013E0211:628NJAAXX:5:250024709	B73 x Ki3
Z013E0213:633Y5AAXX:6:250028824	B73 x Ki3
Z013E0216:633Y5AAXX:6:250028836	B73 x Ki3
Z013E0218:633Y5AAXX:6:250028848	B73 x Ki3
Z013E0221:633Y5AAXX:6:250028800	B73 x Ki3
Z013E0222:628NJAAXX:5:250024721	B73 x Ki3
Z013E0224:633Y5AAXX:6:250028803	B73 x Ki3
Z013E0225:633Y5AAXX:6:250028781	B73 x Ki3
Z013E0226:628NJAAXX:5:250024733	B73 x Ki3
Z013E0227:633Y5AAXX:6:250028792	B73 x Ki3
Z013E0228:633Y5AAXX:6:250028813	B73 x Ki3
Z013E0229:633Y5AAXX:6:250028825	B73 x Ki3
Z013E0231:633Y5AAXX:6:250028837	B73 x Ki3
Z013E0232:633Y5AAXX:6:250028849	B73 x Ki3
Z013E0233:633Y5AAXX:6:250028764	B73 x Ki3
Z013E0234:633Y5AAXX:6:250028804	B73 x Ki3
Z013E0235:633Y5AAXX:6:250028782	B73 x Ki3
Z013E0236:633Y5AAXX:6:250028808	B73 x Ki3
Z013E0238:633Y5AAXX:6:250028814	B73 x Ki3
Z013E0239:633Y5AAXX:6:250028826	B73 x Ki3
Z013E0240:633Y5AAXX:6:250028838	B73 x Ki3
Z013E0241:633Y5AAXX:6:250028850	B73 x Ki3
Z013E0242:628NJAAXX:5:250024745	B73 x Ki3
Z013E0247:628NJAAXX:4:250024647	B73 x Ki3
Z013E0249:633Y5AAXX:6:250028801	B73 x Ki3
Z013E0250:633Y5AAXX:6:250028805	B73 x Ki3
Z013E0251:633Y5AAXX:6:250028783	B73 x Ki3
Z013E0253:633Y5AAXX:6:250028793	B73 x Ki3
Z013E0256:633Y5AAXX:6:250028815	B73 x Ki3
Z013E0285:633Y5AAXX:6:250028827	B73 x Ki3
Z013E0286:633Y5AAXX:6:250028839	B73 x Ki3
Z013E0287:633Y5AAXX:6:250028851	B73 x Ki3
Z013E0288:633Y5AAXX:6:250028765	B73 x Ki3
Z013E0289:633Y5AAXX:6:250028773	B73 x Ki3
Z013E0290:633Y5AAXX:6:250028784	B73 x Ki3
Z013E0291:633Y5AAXX:6:250028794	B73 x Ki3
Z013E0292:633Y5AAXX:6:250028816	B73 x Ki3
Z013E0293:633Y5AAXX:6:250028828	B73 x Ki3
Z013E0294:633Y5AAXX:6:250028840	B73 x Ki3
Z013E0295:633Y5AAXX:6:250028852	B73 x Ki3
Z013E0296:633Y5AAXX:6:250028802	B73 x Ki3
Z013E0297:633Y5AAXX:6:250028774	B73 x Ki3
Z013E0298:633Y5AAXX:6:250028785	B73 x Ki3
Z013E0299:633Y5AAXX:6:250028795	B73 x Ki3
Z013E0300:633Y5AAXX:6:250028817	B73 x Ki3
Z013E0301:633Y5AAXX:6:250028829	B73 x Ki3
Z013E0302:633Y5AAXX:6:250028841	B73 x Ki3
Z013E0303:633Y5AAXX:6:250028853	B73 x Ki3
Z013E0304:633Y5AAXX:6:250028766	B73 x Ki3
Z013E0305:633Y5AAXX:6:250028775	B73 x Ki3
Z013E0306:633Y5AAXX:6:250028786	B73 x Ki3
Z013E0307:633Y5AAXX:6:250028796	B73 x Ki3
Z013E0308:633Y5AAXX:6:250028818	B73 x Ki3
Z013E0309:633Y5AAXX:6:250028830	B73 x Ki3
Z013E0310:633Y5AAXX:6:250028842	B73 x Ki3
Z013E0311:633Y5AAXX:6:250028854	B73 x Ki3
Z013E0312:633Y5AAXX:6:250028767	B73 x Ki3
Z013E0313:633Y5AAXX:6:250028776	B73 x Ki3
Z013E0314:633Y5AAXX:6:250028787	B73 x Ki3
Z013E0315:633Y5AAXX:6:250028797	B73 x Ki3
Z013E0316:633Y5AAXX:6:250028819	B73 x Ki3
Z013E0317:633Y5AAXX:6:250028831	B73 x Ki3
Z013E0318:633Y5AAXX:6:250028843	B73 x Ki3
Z013E0319:633Y5AAXX:6:250028855	B73 x Ki3
Z013E0320:633Y5AAXX:6:250028777	B73 x Ki3
Z013E0321:633Y5AAXX:6:250028788	B73 x Ki3
Z013E0322:633Y5AAXX:6:250028798	B73 x Ki3
Z013E0323:633Y5AAXX:6:250028820	B73 x Ki3
Z013E0324:633Y5AAXX:6:250028832	B73 x Ki3
Z014E0001:628NJAAXX:6:250024780	B73 x Ky21
Z014E0002:628NJAAXX:4:250024676	B73 x Ky21
Z014E0003:628NJAAXX:6:250024804	B73 x Ky21
Z014E0004:628NJAAXX:7:250024894	B73 x Ky21
Z014E0005:628NJAAXX:7:250024906	B73 x Ky21
Z014E0006:628NJAAXX:7:250024918	B73 x Ky21
Z014E0007:628NJAAXX:7:250024930	B73 x Ky21
Z014E0008:628NJAAXX:6:250024769	B73 x Ky21
Z014E0009:628NJAAXX:6:250024781	B73 x Ky21
Z014E0010:628NJAAXX:6:250024793	B73 x Ky21
Z014E0011:628NJAAXX:6:250024805	B73 x Ky21
Z014E0012:628NJAAXX:7:250024895	B73 x Ky21
Z014E0013:628NJAAXX:7:250024907	B73 x Ky21
Z014E0014:628NJAAXX:7:250024919	B73 x Ky21
Z014E0015:628NJAAXX:4:250024688	B73 x Ky21
Z014E0016:628NJAAXX:6:250024770	B73 x Ky21
Z014E0017:628NJAAXX:6:250024782	B73 x Ky21
Z014E0018:628NJAAXX:6:250024794	B73 x Ky21
Z014E0019:628NJAAXX:6:250024806	B73 x Ky21
Z014E0020:628NJAAXX:7:250024896	B73 x Ky21
Z014E0021:628NJAAXX:5:250024715	B73 x Ky21
Z014E0022:628NJAAXX:7:250024920	B73 x Ky21
Z014E0023:628NJAAXX:5:250024727	B73 x Ky21
Z014E0024:628NJAAXX:6:250024771	B73 x Ky21
Z014E0025:628NJAAXX:6:250024783	B73 x Ky21
Z014E0026:628NJAAXX:6:250024795	B73 x Ky21
Z014E0027:628NJAAXX:6:250024807	B73 x Ky21
Z014E0028:628NJAAXX:7:250024897	B73 x Ky21
Z014E0029:628NJAAXX:5:250024739	B73 x Ky21
Z014E0030:628NJAAXX:7:250024921	B73 x Ky21
Z014E0031:628NJAAXX:7:250024933	B73 x Ky21
Z014E0032:628NJAAXX:6:250024772	B73 x Ky21
Z014E0032:D260TACXX:5:250179059	B73 x Ky21
Z014E0033:628NJAAXX:6:250024784	B73 x Ky21
Z014E0034:628NJAAXX:6:250024796	B73 x Ky21
Z014E0036:628NJAAXX:6:250024808	B73 x Ky21
Z014E0038:628NJAAXX:5:250024751	B73 x Ky21
Z014E0039:628NJAAXX:7:250024910	B73 x Ky21
Z014E0040:628NJAAXX:7:250024922	B73 x Ky21
Z014E0041:628NJAAXX:7:250024934	B73 x Ky21
Z014E0042:628NJAAXX:6:250024773	B73 x Ky21
Z014E0043:628NJAAXX:6:250024785	B73 x Ky21
Z014E0044:628NJAAXX:6:250024797	B73 x Ky21
Z014E0045:628NJAAXX:6:250024809	B73 x Ky21
Z014E0046:628NJAAXX:7:250024899	B73 x Ky21
Z014E0047:628NJAAXX:7:250024911	B73 x Ky21
Z014E0048:628NJAAXX:4:250024665	B73 x Ky21
Z014E0049:628NJAAXX:7:250024935	B73 x Ky21
Z014E0050:628NJAAXX:6:250024774	B73 x Ky21
Z014E0051:628NJAAXX:4:250024677	B73 x Ky21
Z014E0051:D260TACXX:5:250179060	B73 x Ky21
Z014E0052:628NJAAXX:6:250024798	B73 x Ky21
Z014E0053:628NJAAXX:6:250024810	B73 x Ky21
Z014E0054:628NJAAXX:7:250024900	B73 x Ky21
Z014E0055:628NJAAXX:7:250024912	B73 x Ky21
Z014E0056:628NJAAXX:7:250024924	B73 x Ky21
Z014E0057:628NJAAXX:7:250024936	B73 x Ky21
Z014E0058:628NJAAXX:6:250024775	B73 x Ky21
Z014E0059:628NJAAXX:6:250024787	B73 x Ky21
Z014E0060:628NJAAXX:6:250024799	B73 x Ky21
Z014E0061:628NJAAXX:6:250024811	B73 x Ky21
Z014E0061:D260TACXX:5:250179061	B73 x Ky21
Z014E0062:628NJAAXX:7:250024901	B73 x Ky21
Z014E0063:628NJAAXX:7:250024913	B73 x Ky21
Z014E0064:628NJAAXX:7:250024925	B73 x Ky21
Z014E0065:628NJAAXX:7:250024937	B73 x Ky21
Z014E0066:628NJAAXX:6:250024776	B73 x Ky21
Z014E0067:628NJAAXX:6:250024788	B73 x Ky21
Z014E0068:628NJAAXX:6:250024800	B73 x Ky21
Z014E0069:628NJAAXX:6:250024812	B73 x Ky21
Z014E0070:628NJAAXX:7:250024902	B73 x Ky21
Z014E0071:628NJAAXX:7:250024914	B73 x Ky21
Z014E0072:628NJAAXX:7:250024926	B73 x Ky21
Z014E0073:628NJAAXX:7:250024938	B73 x Ky21
Z014E0074:628NJAAXX:6:250024777	B73 x Ky21
Z014E0075:628NJAAXX:6:250024789	B73 x Ky21
Z014E0076:628NJAAXX:6:250024801	B73 x Ky21
Z014E0077:628NJAAXX:6:250024813	B73 x Ky21
Z014E0078:628NJAAXX:7:250024903	B73 x Ky21
Z014E0079:628NJAAXX:7:250024915	B73 x Ky21
Z014E0080:628NJAAXX:7:250024927	B73 x Ky21
Z014E0081:628NJAAXX:7:250024939	B73 x Ky21
Z014E0082:628NJAAXX:6:250024778	B73 x Ky21
Z014E0083:628NJAAXX:6:250024790	B73 x Ky21
Z014E0084:628NJAAXX:6:250024802	B73 x Ky21
Z014E0085:628NJAAXX:6:250024814	B73 x Ky21
Z014E0086:628NJAAXX:7:250024904	B73 x Ky21
Z014E0087:628NJAAXX:7:250024916	B73 x Ky21
Z014E0088:628NJAAXX:7:250024928	B73 x Ky21
Z014E0089:628NJAAXX:7:250024940	B73 x Ky21
Z014E0090:628NJAAXX:6:250024791	B73 x Ky21
Z014E0091:628NJAAXX:6:250024803	B73 x Ky21
Z014E0092:628NJAAXX:6:250024815	B73 x Ky21
Z014E0093:628NJAAXX:7:250024905	B73 x Ky21
Z014E0094:628NJAAXX:7:250024917	B73 x Ky21
Z014E0095:628NJAAXX:4:250024689	B73 x Ky21
Z014E0096:628NJAAXX:7:250024941	B73 x Ky21
Z014E0097:628P9AAXX:2:250024969	B73 x Ky21
Z014E0098:628P9AAXX:2:250024981	B73 x Ky21
Z014E0099:628P9AAXX:2:250024993	B73 x Ky21
Z014E0100:628P9AAXX:3:250025020	B73 x Ky21
Z014E0101:628NJAAXX:5:250024716	B73 x Ky21
Z014E0102:628P9AAXX:3:250025044	B73 x Ky21
Z014E0103:628P9AAXX:3:250025056	B73 x Ky21
Z014E0103:D260TACXX:5:250179062	B73 x Ky21
Z014E0104:628P9AAXX:2:250024958	B73 x Ky21
Z014E0104:D260TACXX:5:250179063	B73 x Ky21
Z014E0105:628P9AAXX:2:250024970	B73 x Ky21
Z014E0106:628P9AAXX:2:250024982	B73 x Ky21
Z014E0107:628P9AAXX:2:250024994	B73 x Ky21
Z014E0108:628P9AAXX:3:250025021	B73 x Ky21
Z014E0109:628P9AAXX:3:250025033	B73 x Ky21
Z014E0110:628P9AAXX:3:250025045	B73 x Ky21
Z014E0111:628P9AAXX:3:250025057	B73 x Ky21
Z014E0112:627C3AAXX:4:250028724	B73 x Ky21
Z014E0113:628P9AAXX:2:250024971	B73 x Ky21
Z014E0114:628P9AAXX:2:250024983	B73 x Ky21
Z014E0115:628P9AAXX:2:250024995	B73 x Ky21
Z014E0116:628P9AAXX:3:250025022	B73 x Ky21
Z014E0117:628P9AAXX:3:250025034	B73 x Ky21
Z014E0118:628P9AAXX:3:250025046	B73 x Ky21
Z014E0119:628P9AAXX:3:250025058	B73 x Ky21
Z014E0120:628P9AAXX:2:250024960	B73 x Ky21
Z014E0121:628P9AAXX:2:250024972	B73 x Ky21
Z014E0122:628P9AAXX:2:250024984	B73 x Ky21
Z014E0123:628P9AAXX:2:250024996	B73 x Ky21
Z014E0124:628P9AAXX:3:250025023	B73 x Ky21
Z014E0125:628P9AAXX:3:250025035	B73 x Ky21
Z014E0126:628P9AAXX:3:250025047	B73 x Ky21
Z014E0127:628P9AAXX:3:250025059	B73 x Ky21
Z014E0128:628P9AAXX:2:250024961	B73 x Ky21
Z014E0129:628P9AAXX:2:250024973	B73 x Ky21
Z014E0130:628P9AAXX:2:250024985	B73 x Ky21
Z014E0131:628P9AAXX:2:250024997	B73 x Ky21
Z014E0132:628P9AAXX:3:250025024	B73 x Ky21
Z014E0133:627C3AAXX:4:250028638	B73 x Ky21
Z014E0134:628P9AAXX:3:250025048	B73 x Ky21
Z014E0135:628P9AAXX:3:250025060	B73 x Ky21
Z014E0136:628P9AAXX:2:250024962	B73 x Ky21
Z014E0137:628P9AAXX:2:250024974	B73 x Ky21
Z014E0138:628P9AAXX:2:250024986	B73 x Ky21
Z014E0139:628P9AAXX:2:250024998	B73 x Ky21
Z014E0140:628P9AAXX:3:250025025	B73 x Ky21
Z014E0141:628P9AAXX:3:250025037	B73 x Ky21
Z014E0142:628P9AAXX:3:250025049	B73 x Ky21
Z014E0143:628P9AAXX:3:250025061	B73 x Ky21
Z014E0144:628P9AAXX:2:250024963	B73 x Ky21
Z014E0145:628P9AAXX:2:250024975	B73 x Ky21
Z014E0146:628P9AAXX:2:250024987	B73 x Ky21
Z014E0147:628P9AAXX:2:250024999	B73 x Ky21
Z014E0147:D260TACXX:5:250179064	B73 x Ky21
Z014E0148:628P9AAXX:3:250025026	B73 x Ky21
Z014E0149:628P9AAXX:3:250025038	B73 x Ky21
Z014E0150:628P9AAXX:3:250025050	B73 x Ky21
Z014E0151:628P9AAXX:3:250025062	B73 x Ky21
Z014E0152:628P9AAXX:2:250024964	B73 x Ky21
Z014E0153:628P9AAXX:2:250024976	B73 x Ky21
Z014E0154:628P9AAXX:2:250024988	B73 x Ky21
Z014E0155:628P9AAXX:2:250025000	B73 x Ky21
Z014E0156:628P9AAXX:3:250025027	B73 x Ky21
Z014E0157:628P9AAXX:3:250025039	B73 x Ky21
Z014E0158:628P9AAXX:3:250025051	B73 x Ky21
Z014E0159:628P9AAXX:3:250025063	B73 x Ky21
Z014E0160:628P9AAXX:2:250024965	B73 x Ky21
Z014E0161:628P9AAXX:2:250024977	B73 x Ky21
Z014E0162:628P9AAXX:2:250024989	B73 x Ky21
Z014E0163:628P9AAXX:2:250025001	B73 x Ky21
Z014E0164:628P9AAXX:3:250025028	B73 x Ky21
Z014E0165:628P9AAXX:3:250025040	B73 x Ky21
Z014E0166:628P9AAXX:3:250025052	B73 x Ky21
Z014E0167:628NJAAXX:5:250024728	B73 x Ky21
Z014E0168:628NJAAXX:5:250024740	B73 x Ky21
Z014E0169:628P9AAXX:2:250024978	B73 x Ky21
Z014E0170:628P9AAXX:2:250024990	B73 x Ky21
Z014E0172:628P9AAXX:2:250025002	B73 x Ky21
Z014E0173:628P9AAXX:3:250025029	B73 x Ky21
Z014E0174:628P9AAXX:3:250025041	B73 x Ky21
Z014E0175:628P9AAXX:3:250025053	B73 x Ky21
Z014E0176:628P9AAXX:3:250025065	B73 x Ky21
Z014E0177:628P9AAXX:2:250024967	B73 x Ky21
Z014E0178:628P9AAXX:2:250024979	B73 x Ky21
Z014E0179:628P9AAXX:2:250024991	B73 x Ky21
Z014E0180:628P9AAXX:2:250025003	B73 x Ky21
Z014E0181:628P9AAXX:3:250025030	B73 x Ky21
Z014E0182:628P9AAXX:3:250025042	B73 x Ky21
Z014E0183:628P9AAXX:3:250025054	B73 x Ky21
Z014E0184:628P9AAXX:3:250025066	B73 x Ky21
Z014E0185:628P9AAXX:2:250024980	B73 x Ky21
Z014E0186:628P9AAXX:2:250024992	B73 x Ky21
Z014E0186:D260TACXX:5:250179065	B73 x Ky21
Z014E0188:627C3AAXX:4:250028646	B73 x Ky21
Z014E0189:628P9AAXX:3:250025043	B73 x Ky21
Z014E0190:628P9AAXX:3:250025055	B73 x Ky21
Z014E0191:628P9AAXX:3:250025067	B73 x Ky21
Z014E0192:62P7LAAXX:5:250028165	B73 x Ky21
Z014E0193:62P7LAAXX:5:250028168	B73 x Ky21
Z014E0194:62P7LAAXX:5:250028146	B73 x Ky21
Z014E0195:62P7LAAXX:5:250028157	B73 x Ky21
Z014E0196:633Y5AAXX:6:250028844	B73 x Ky21
Z014E0197:62P7LAAXX:5:250028190	B73 x Ky21
Z014E0197:D260TACXX:5:250179066	B73 x Ky21
Z014E0198:628NJAAXX:5:250024752	B73 x Ky21
Z014E0199:62P7LAAXX:5:250028214	B73 x Ky21
Z014E0200:62P7LAAXX:5:250028129	B73 x Ky21
Z014E0206:62P7LAAXX:5:250028169	B73 x Ky21
Z014E0208:62P7LAAXX:5:250028147	B73 x Ky21
Z014E0259:MRG:2:250042589	B73 x Ky21
Z015E0001:62P7LAAXX:6:250028289	B73 x M162W
Z015E0002:62P7LAAXX:6:250028311	B73 x M162W
Z015E0003:62P7LAAXX:6:250028323	B73 x M162W
Z015E0004:62P7LAAXX:6:250028335	B73 x M162W
Z015E0005:62P7LAAXX:6:250028347	B73 x M162W
Z015E0006:62P7LAAXX:6:250028269	B73 x M162W
Z015E0007:62P7LAAXX:6:250028280	B73 x M162W
Z015E0008:628P9AAXX:4:250025084	B73 x M162W
Z015E0009:628P9AAXX:4:250025096	B73 x M162W
Z015E0010:628P9AAXX:4:250025108	B73 x M162W
Z015E0011:628P9AAXX:4:250025120	B73 x M162W
Z015E0012:628P9AAXX:5:250025147	B73 x M162W
Z015E0013:628P9AAXX:5:250025159	B73 x M162W
Z015E0014:628P9AAXX:5:250025171	B73 x M162W
Z015E0015:628P9AAXX:5:250025183	B73 x M162W
Z015E0016:628P9AAXX:4:250025085	B73 x M162W
Z015E0017:628P9AAXX:4:250025097	B73 x M162W
Z015E0019:628P9AAXX:4:250025109	B73 x M162W
Z015E0020:628P9AAXX:4:250025121	B73 x M162W
Z015E0021:628P9AAXX:5:250025148	B73 x M162W
Z015E0022:628P9AAXX:5:250025160	B73 x M162W
Z015E0023:628P9AAXX:5:250025172	B73 x M162W
Z015E0024:628P9AAXX:5:250025184	B73 x M162W
Z015E0025:628P9AAXX:4:250025086	B73 x M162W
Z015E0026:628P9AAXX:4:250025098	B73 x M162W
Z015E0027:628P9AAXX:4:250025110	B73 x M162W
Z015E0028:628P9AAXX:4:250025122	B73 x M162W
Z015E0029:628P9AAXX:5:250025149	B73 x M162W
Z015E0030:628P9AAXX:5:250025161	B73 x M162W
Z015E0031:628P9AAXX:5:250025173	B73 x M162W
Z015E0032:628P9AAXX:5:250025185	B73 x M162W
Z015E0033:628P9AAXX:4:250025087	B73 x M162W
Z015E0033:D260TACXX:5:250179067	B73 x M162W
Z015E0034:628P9AAXX:4:250025099	B73 x M162W
Z015E0035:628P9AAXX:4:250025111	B73 x M162W
Z015E0036:628P9AAXX:4:250025123	B73 x M162W
Z015E0037:628P9AAXX:5:250025150	B73 x M162W
Z015E0038:628P9AAXX:5:250025162	B73 x M162W
Z015E0039:628P9AAXX:5:250025174	B73 x M162W
Z015E0040:628P9AAXX:5:250025186	B73 x M162W
Z015E0041:628P9AAXX:4:250025088	B73 x M162W
Z015E0042:628P9AAXX:4:250025100	B73 x M162W
Z015E0043:628P9AAXX:4:250025112	B73 x M162W
Z015E0044:628P9AAXX:4:250025124	B73 x M162W
